,fluxes
prot_P00722_exchange,0.0
prot_P00805_exchange,0.0
prot_P00816_exchange,0.0
prot_P00861_exchange,5.3415841810827694e-06
prot_P00864_exchange,1.3354377587270564e-06
prot_P00887_exchange,0.0
prot_P00888_exchange,0.0
prot_P00893_exchange,1.7795463838749188e-06
prot_P00894_exchange,1.7795463838749184e-06
prot_P00895_exchange,1.0034539651266169e-07
prot_P00903_exchange,2.4324459751163924e-07
prot_P00904_exchange,3.2474988702276225e-06
prot_P00909_exchange,1.7659573417966297e-06
prot_P00926_exchange,0.0
prot_P00934_exchange,3.3143952454244e-05
prot_P00935_exchange,3.09872515060884e-07
prot_P00936_exchange,0.0
prot_P00944_exchange,0.0
prot_P00946_exchange,0.0
prot_P00963_exchange,1.9574584959346982e-05
prot_P00968_exchange,0.0
prot_P02916_exchange,0.0
prot_P02918_exchange,4.835373816800404e-08
prot_P02919_exchange,1.2535928691692304e-06
prot_P02924_exchange,0.0
prot_P02925_exchange,0.0
prot_P03959_exchange,0.0
prot_P03960_exchange,0.0
prot_P03961_exchange,0.0
prot_P04036_exchange,4.756197061071384e-06
prot_P04079_exchange,2.4793056464546524e-05
prot_P04391_exchange,2.1193438678992934e-08
prot_P04425_exchange,0.0
prot_P04693_exchange,1.1560009005692255e-06
prot_P04805_exchange,3.950835010566725e-07
prot_P04825_exchange,0.0
prot_P04951_exchange,4.3285062561643014e-07
prot_P04968_exchange,0.0
prot_P04982_exchange,0.0
prot_P04983_exchange,0.0
prot_P05020_exchange,3.249480960717764e-05
prot_P05041_exchange,2.4324459751163924e-07
prot_P05042_exchange,0.0
prot_P05194_exchange,2.9949939823988904e-07
prot_P05459_exchange,7.760624648010041e-08
prot_P05637_exchange,0.0
prot_P05706_exchange,0.0
prot_P05707_exchange,0.0
prot_P05791_exchange,2.162136805874117e-06
prot_P05793_exchange,1.0914683994801495e-05
prot_P05804_exchange,0.0
prot_P05847_exchange,0.0
prot_P06149_exchange,0.0
prot_P06282_exchange,1.6655016309919836e-40
prot_P06609_exchange,0.0
prot_P06610_exchange,0.0
prot_P06611_exchange,0.0
prot_P06715_exchange,1.0040773141998919e-07
prot_P06720_exchange,0.0
prot_P06721_exchange,0.0
prot_P06959_exchange,7.101764061013443e-05
prot_P06960_exchange,0.0
prot_P06968_exchange,0.0
prot_P06972_exchange,0.0
prot_P06983_exchange,1.7383861794078446e-06
prot_P06986_exchange,7.444911954127353e-09
prot_P06987_exchange,3.3863772674410496e-08
prot_P06988_exchange,1.5916587985761857e-05
prot_P06989_exchange,4.662396259377837e-06
prot_P06999_exchange,3.786643441465651e-05
prot_P07000_exchange,6.519450398285983e-39
prot_P07001_exchange,0.0
prot_P07003_exchange,0.0
prot_P07004_exchange,6.062341192239477e-07
prot_P07014_exchange,1.0413368716767137e-05
prot_P07023_exchange,5.726645593982023e-10
prot_P07024_exchange,0.0
prot_P07102_exchange,0.0
prot_P07109_exchange,0.0
prot_P07623_exchange,1.0210931750370585e-06
prot_P07639_exchange,3.7137444075657953e-09
prot_P07650_exchange,0.0
prot_P07654_exchange,0.0
prot_P07762_exchange,0.0
prot_P07821_exchange,0.0
prot_P07822_exchange,0.0
prot_P07862_exchange,0.0
prot_P07913_exchange,0.0
prot_P08142_exchange,5.217423315714372e-06
prot_P08178_exchange,2.7263218635234564e-05
prot_P08179_exchange,2.713582847862305e-06
prot_P08192_exchange,1.5433438186023954e-08
prot_P08200_exchange,1.8047772187435174e-05
prot_P08201_exchange,0.0
prot_P08202_exchange,0.0
prot_P08203_exchange,0.0
prot_P08204_exchange,0.0
prot_P08244_exchange,1.9187052207834253e-06
prot_P08331_exchange,0.0
prot_P08337_exchange,0.0
prot_P08373_exchange,3.3737829861545153e-07
prot_P08506_exchange,0.0
prot_P08660_exchange,4.593282401999221e-06
prot_P08722_exchange,0.0
prot_P08839_exchange,1.2995000000000005e-05
prot_P08997_exchange,0.0
prot_P09029_exchange,1.8489374187816524e-05
prot_P09053_exchange,7.460229634806995e-06
prot_P09099_exchange,0.0
prot_P09126_exchange,2.1730218383399833e-10
prot_P09147_exchange,0.0
prot_P09148_exchange,0.0
prot_P09151_exchange,8.442806136026872e-06
prot_P09152_exchange,0.0
prot_P09158_exchange,0.0
prot_P09323_exchange,0.0
prot_P09373_exchange,0.0
prot_P09394_exchange,-4.4736136971349916e-38
prot_P09424_exchange,0.0
prot_P09546_exchange,0.0
prot_P09551_exchange,0.0
prot_P09831_exchange,2.2791160528338736e-06
prot_P09832_exchange,2.2791160528338736e-06
prot_P09833_exchange,5.983419410324369e-12
prot_P0A6A3_exchange,0.0
prot_P0A6A6_exchange,2.7559234742974284e-09
prot_P0A6A8_exchange,5.320208587672845e-05
prot_P0A6B4_exchange,1.4317863190013736e-07
prot_P0A6B7_exchange,1.6020635911720246e-05
prot_P0A6C5_exchange,9.238195509805945e-05
prot_P0A6C8_exchange,1.5977506152052446e-06
prot_P0A6D3_exchange,9.28452813908403e-07
prot_P0A6D5_exchange,0.0
prot_P0A6D7_exchange,0.0
prot_P0A6E1_exchange,2.6526984511426455e-06
prot_P0A6E4_exchange,0.00010486340899639043
prot_P0A6E6_exchange,0.0009782367139336784
prot_P0A6F1_exchange,0.0
prot_P0A6F3_exchange,0.0
prot_P0A6G3_exchange,0.0
prot_P0A6G5_exchange,0.0
prot_P0A6H8_exchange,0.0
prot_P0A6I0_exchange,4.04530836395997e-07
prot_P0A6I3_exchange,1.4402649746754633e-07
prot_P0A6I6_exchange,3.383316367909144e-08
prot_P0A6I9_exchange,3.4135804927976698e-06
prot_P0A6J1_exchange,2.2164231935517729e-07
prot_P0A6J5_exchange,0.0
prot_P0A6J8_exchange,4.3393224394298834e-07
prot_P0A6K1_exchange,7.05979701930986e-07
prot_P0A6K6_exchange,5.87199668679296e-06
prot_P0A6L0_exchange,0.0
prot_P0A6L2_exchange,7.287521912794808e-07
prot_P0A6L4_exchange,0.0
prot_P0A6L7_exchange,0.0
prot_P0A6P9_exchange,1.0868843172928852e-05
prot_P0A6Q3_exchange,3.6165406500248344e-40
prot_P0A6Q6_exchange,5.043786948816081e-13
prot_P0A6R0_exchange,7.622685248578601e-11
prot_P0A6S7_exchange,5.725944343948439e-07
prot_P0A6T1_exchange,7.679797468135404e-07
prot_P0A6T3_exchange,0.0
prot_P0A6T5_exchange,4.656433459926976e-05
prot_P0A6T9_exchange,2.6098422944653708e-08
prot_P0A6U8_exchange,0.0
prot_P0A6V1_exchange,0.0
prot_P0A6V5_exchange,0.0
prot_P0A6V8_exchange,0.0
prot_P0A6W0_exchange,0.0
prot_P0A6W3_exchange,1.2700669900782197e-06
prot_P0A6W9_exchange,0.0
prot_P0A6X1_exchange,5.794829206453761e-06
prot_P0A715_exchange,9.479442351287602e-08
prot_P0A717_exchange,6.788041801470256e-06
prot_P0A720_exchange,1.6730571831934403e-07
prot_P0A722_exchange,9.027959082846626e-07
prot_P0A725_exchange,2.8725324354511993e-06
prot_P0A731_exchange,0.0
prot_P0A738_exchange,0.0
prot_P0A744_exchange,0.0
prot_P0A746_exchange,0.0
prot_P0A749_exchange,1.4251576786356262e-06
prot_P0A752_exchange,1.0089888293523173e-07
prot_P0A754_exchange,0.0
prot_P0A759_exchange,0.0
prot_P0A761_exchange,0.0
prot_P0A763_exchange,1.1455929728395399e-06
prot_P0A786_exchange,1.9324852712819604e-07
prot_P0A790_exchange,2.5260495646702755e-07
prot_P0A794_exchange,3.880312324006732e-08
prot_P0A796_exchange,0.0
prot_P0A799_exchange,1.8046231630898462e-06
prot_P0A7A7_exchange,3.3959158866243338e-06
prot_P0A7A9_exchange,2.1708766268318905e-06
prot_P0A7B1_exchange,0.0
prot_P0A7B3_exchange,8.711419531348543e-10
prot_P0A7B5_exchange,3.033593904133649e-06
prot_P0A7D4_exchange,2.4800467169019343e-05
prot_P0A7D7_exchange,1.4090190448050572e-06
prot_P0A7E1_exchange,0.0
prot_P0A7E3_exchange,2.518296975949166e-05
prot_P0A7E5_exchange,2.793215855655518e-06
prot_P0A7E9_exchange,1.9651426497495728e-07
prot_P0A7F3_exchange,1.9324852712819604e-07
prot_P0A7F6_exchange,0.0
prot_P0A7I7_exchange,7.243536508066973e-07
prot_P0A7J0_exchange,1.8250629810810786e-06
prot_P0A7Z0_exchange,0.0
prot_P0A817_exchange,1.458451969561513e-07
prot_P0A825_exchange,4.246197979599091e-07
prot_P0A836_exchange,7.614369373439378e-06
prot_P0A840_exchange,0.0
prot_P0A853_exchange,3.147153473714961e-07
prot_P0A858_exchange,3.169058481642987e-06
prot_P0A867_exchange,1.307556964223221e-05
prot_P0A870_exchange,0.0
prot_P0A877_exchange,1.8799370301003455e-08
prot_P0A879_exchange,1.8799370301003455e-08
prot_P0A884_exchange,1.327972502213809e-07
prot_P0A887_exchange,0.0
prot_P0A8F0_exchange,0.0
prot_P0A8F4_exchange,0.0
prot_P0A8G3_exchange,0.0
prot_P0A8G6_exchange,0.0
prot_P0A8K1_exchange,9.23695949084038e-08
prot_P0A8N5_exchange,0.0
prot_P0A8Q0_exchange,0.0
prot_P0A8Q3_exchange,0.0
prot_P0A8Y1_exchange,0.0
prot_P0A8Y3_exchange,0.0
prot_P0A8Y5_exchange,0.0
prot_P0A8Y8_exchange,0.0
prot_P0A921_exchange,-2.958237911444509e-39
prot_P0A924_exchange,-4.078315292499078e-56
prot_P0A935_exchange,0.0
prot_P0A951_exchange,0.0
prot_P0A953_exchange,0.0002369887364303875
prot_P0A955_exchange,0.0
prot_P0A959_exchange,0.0
prot_P0A962_exchange,0.0
prot_P0A991_exchange,8.03886186189466e-05
prot_P0A993_exchange,0.0
prot_P0A996_exchange,0.0
prot_P0A9B2_exchange,6.788096532503053e-05
prot_P0A9B6_exchange,0.0
prot_P0A9C0_exchange,0.0
prot_P0A9C3_exchange,0.0
prot_P0A9C5_exchange,0.00012720228010895126
prot_P0A9C9_exchange,0.0
prot_P0A9D4_exchange,3.014461427038897e-07
prot_P0A9D8_exchange,2.0918158072974702e-06
prot_P0A9G6_exchange,0.0
prot_P0A9H3_exchange,0.0
prot_P0A9H5_exchange,0.0
prot_P0A9H7_exchange,0.0
prot_P0A9I1_exchange,0.0
prot_P0A9I8_exchange,0.0
prot_P0A9J4_exchange,6.567669758523792e-09
prot_P0A9J6_exchange,0.0
prot_P0A9J8_exchange,4.794206102709052e-10
prot_P0A9L8_exchange,1.3462736137439743e-08
prot_P0A9M2_exchange,0.0
prot_P0A9M5_exchange,0.0
prot_P0A9M8_exchange,0.0
prot_P0A9N4_exchange,0.0
prot_P0A9N8_exchange,4.9830683502693354e-08
prot_P0A9P0_exchange,7.432112324854384e-05
prot_P0A9P4_exchange,3.606097306612695e-05
prot_P0A9P9_exchange,0.0
prot_P0A9Q5_exchange,6.299069642707828e-07
prot_P0A9Q7_exchange,0.0
prot_P0A9Q9_exchange,1.3905201221459135e-06
prot_P0A9S1_exchange,0.0
prot_P0A9S3_exchange,0.0
prot_P0A9S5_exchange,0.0
prot_P0A9T0_exchange,3.099848970221482e-05
prot_P0A9U8_exchange,3.4678075870384704e-07
prot_P0A9V1_exchange,1.6630486863895845e-08
prot_P0A9V8_exchange,0.0
prot_P0A9X1_exchange,0.0
prot_P0AA04_exchange,1.2995000000000005e-05
prot_P0AA25_exchange,0.00010355489688908444
prot_P0AA84_exchange,1.86838903560525e-37
prot_P0AA89_exchange,0.0
prot_P0AAB4_exchange,1.0060141421647412e-10
prot_P0AAF3_exchange,0.0
prot_P0AAF6_exchange,0.0
prot_P0AAG3_exchange,0.0
prot_P0AAG8_exchange,0.0
prot_P0AAH0_exchange,0.0
prot_P0AAI1_exchange,0.0
prot_P0AAI5_exchange,1.4866099978979535e-35
prot_P0AAI9_exchange,1.1999902215721957e-08
prot_P0AAJ1_exchange,0.0
prot_P0AAJ3_exchange,0.0
prot_P0AAJ5_exchange,0.0
prot_P0AAJ8_exchange,0.0
prot_P0AAK1_exchange,6.469298095946785e-20
prot_P0AAK7_exchange,0.0
prot_P0AAL3_exchange,0.0
prot_P0AAM1_exchange,0.0
prot_P0AAN3_exchange,0.0
prot_P0AAX8_exchange,0.0
prot_P0AB65_exchange,0.0
prot_P0AB67_exchange,0.0
prot_P0AB71_exchange,8.494477200657192e-05
prot_P0AB74_exchange,0.0
prot_P0AB77_exchange,0.0
prot_P0AB80_exchange,2.6293046816375887e-06
prot_P0AB87_exchange,0.0
prot_P0AB89_exchange,3.3151303096678715e-06
prot_P0AB91_exchange,7.61031828061071e-07
prot_P0AB96_exchange,0.0
prot_P0AB98_exchange,0.0009782367139336784
prot_P0ABA0_exchange,0.0009782367139336784
prot_P0ABA4_exchange,0.0009782367139336784
prot_P0ABA6_exchange,0.0009782367139336784
prot_P0ABB0_exchange,0.0009782367139336784
prot_P0ABB4_exchange,0.0009782367139336784
prot_P0ABB8_exchange,0.0
prot_P0ABC0_exchange,0.0
prot_P0ABD3_exchange,0.0
prot_P0ABD5_exchange,6.299069642707828e-07
prot_P0ABD8_exchange,6.299069642707828e-07
prot_P0ABE9_exchange,0.0
prot_P0ABF6_exchange,0.0
prot_P0ABF8_exchange,0.0
prot_P0ABG1_exchange,3.7969343898236533e-06
prot_P0ABG4_exchange,4.835373816800404e-08
prot_P0ABH7_exchange,2.3707446255636494e-05
prot_P0ABI8_exchange,3.6051165032396126e-05
prot_P0ABJ1_exchange,3.6051165032396126e-05
prot_P0ABJ3_exchange,3.6051165032396126e-05
prot_P0ABJ6_exchange,3.6051165032396126e-05
prot_P0ABJ9_exchange,0.0
prot_P0ABK2_exchange,0.0
prot_P0ABK5_exchange,2.512033102444988e-06
prot_P0ABK9_exchange,0.0
prot_P0ABL1_exchange,0.0
prot_P0ABL3_exchange,0.0
prot_P0ABL5_exchange,0.0
prot_P0ABL8_exchange,0.0
prot_P0ABM1_exchange,0.0
prot_P0ABM5_exchange,0.0
prot_P0ABN1_exchange,0.0
prot_P0ABP8_exchange,2.3943567522460698e-09
prot_P0ABQ0_exchange,2.432035715773398e-07
prot_P0ABQ2_exchange,0.0
prot_P0ABQ4_exchange,2.636068307588099e-07
prot_P0ABR5_exchange,0.0
prot_P0ABR9_exchange,0.0
prot_P0ABU0_exchange,0.0
prot_P0ABW0_exchange,0.0
prot_P0ABY4_exchange,4.9830683502693354e-08
prot_P0ABZ4_exchange,4.096451363843919e-07
prot_P0AC00_exchange,0.0
prot_P0AC13_exchange,1.495174828863845e-06
prot_P0AC16_exchange,1.831184334628373e-06
prot_P0AC19_exchange,0.0
prot_P0AC28_exchange,0.0
prot_P0AC33_exchange,0.0
prot_P0AC35_exchange,0.0
prot_P0AC38_exchange,0.0
prot_P0AC41_exchange,1.0413368716767137e-05
prot_P0AC44_exchange,1.0413368716767137e-05
prot_P0AC47_exchange,0.0
prot_P0AC53_exchange,1.8693376860584704e-07
prot_P0AC59_exchange,0.0
prot_P0AC62_exchange,0.0
prot_P0AC69_exchange,0.00010999892562478147
prot_P0AC75_exchange,6.486958011938443e-07
prot_P0AC78_exchange,0.0
prot_P0AC81_exchange,0.0
prot_P0AC84_exchange,0.0
prot_P0AC86_exchange,0.0
prot_P0AC88_exchange,0.0
prot_P0ACB2_exchange,1.7559092873273546e-07
prot_P0ACB4_exchange,1.8604416666016656e-07
prot_P0ACC7_exchange,9.67374440358047e-08
prot_P0ACD4_exchange,1.1124802128153596e-05
prot_P0ACD8_exchange,0.0
prot_P0ACE0_exchange,0.0
prot_P0ACE7_exchange,0.0
prot_P0ACV0_exchange,0.0
prot_P0ACV2_exchange,0.0
prot_P0AD57_exchange,2.716277297924979e-08
prot_P0AD61_exchange,1.9531664170870283e-07
prot_P0AD65_exchange,1.2535928691692304e-06
prot_P0AD68_exchange,1.2535928691692304e-06
prot_P0AD70_exchange,0.0
prot_P0ADA1_exchange,5.0978941156238473e-57
prot_P0ADC1_exchange,1.6630486863895845e-08
prot_P0ADC6_exchange,1.6630486863895845e-08
prot_P0ADF6_exchange,0.0
prot_P0ADF8_exchange,5.217423315714372e-06
prot_P0ADG4_exchange,0.0
prot_P0ADG7_exchange,1.911388296964773e-05
prot_P0ADI4_exchange,0.0
prot_P0ADP0_exchange,6.036084852988257e-08
prot_P0ADU2_exchange,1.5235358695860743e-11
prot_P0ADV1_exchange,1.6630486863895845e-08
prot_P0ADV9_exchange,1.6630486863895845e-08
prot_P0AE08_exchange,0.0
prot_P0AE12_exchange,0.0
prot_P0AE22_exchange,0.0
prot_P0AE26_exchange,0.0
prot_P0AE30_exchange,0.0
prot_P0AE34_exchange,0.0
prot_P0AE37_exchange,0.0
prot_P0AE52_exchange,4.644200890956167e-22
prot_P0AE76_exchange,0.0
prot_P0AEA5_exchange,0.0
prot_P0AEA8_exchange,4.288800220340227e-09
prot_P0AEB0_exchange,0.0
prot_P0AEB2_exchange,0.0
prot_P0AED7_exchange,7.926778220934704e-07
prot_P0AEE5_exchange,0.0
prot_P0AEG6_exchange,0.0
prot_P0AEI6_exchange,0.0
prot_P0AEJ2_exchange,0.0
prot_P0AEJ6_exchange,0.0
prot_P0AEK2_exchange,3.2135111553290805e-05
prot_P0AEK4_exchange,8.188699314662245e-11
prot_P0AEK7_exchange,0.0
prot_P0AEL0_exchange,0.0
prot_P0AEL6_exchange,0.0
prot_P0AEM9_exchange,0.0
prot_P0AEN1_exchange,0.0031696003015120894
prot_P0AEP3_exchange,0.0
prot_P0AEP7_exchange,0.0
prot_P0AEP9_exchange,0.0
prot_P0AEQ3_exchange,0.0
prot_P0AEQ6_exchange,0.0
prot_P0AER3_exchange,0.0
prot_P0AER5_exchange,0.0
prot_P0AES0_exchange,0.0
prot_P0AES2_exchange,0.0
prot_P0AET8_exchange,0.0
prot_P0AEU0_exchange,0.0
prot_P0AEU3_exchange,0.0
prot_P0AEW4_exchange,0.0
prot_P0AEW6_exchange,1.2160804351533036e-06
prot_P0AEW9_exchange,0.0
prot_P0AEX9_exchange,0.0
prot_P0AEY3_exchange,0.0
prot_P0AEZ1_exchange,6.836984491218313e-07
prot_P0AEZ7_exchange,0.0
prot_P0AF01_exchange,5.983419410324369e-12
prot_P0AF03_exchange,0.0
prot_P0AF12_exchange,5.567987536963134e-08
prot_P0AF16_exchange,4.835373816800404e-08
prot_P0AF18_exchange,0.0
prot_P0AF24_exchange,8.420589419169816e-09
prot_P0AF26_exchange,0.0
prot_P0AF32_exchange,0.0
prot_P0AF98_exchange,1.6630486863895845e-08
prot_P0AFA9_exchange,0.0
prot_P0AFC0_exchange,1.4049386458944291e-08
prot_P0AFC3_exchange,7.036671358669184e-06
prot_P0AFC7_exchange,7.036671358669184e-06
prot_P0AFD1_exchange,7.036671358669184e-06
prot_P0AFD4_exchange,7.036671358669184e-06
prot_P0AFD6_exchange,7.036671358669184e-06
prot_P0AFE0_exchange,7.036671358669184e-06
prot_P0AFE4_exchange,7.036671358669184e-06
prot_P0AFE8_exchange,7.036671358669184e-06
prot_P0AFF0_exchange,7.036671358669184e-06
prot_P0AFG3_exchange,3.2773842154647595e-06
prot_P0AFG6_exchange,3.2773842154647595e-06
prot_P0AFG8_exchange,7.101764061013443e-05
prot_P0AFI0_exchange,0.0
prot_P0AFI5_exchange,0.0
prot_P0AFI7_exchange,0.0
prot_P0AFK4_exchange,0.0
prot_P0AFK6_exchange,0.0
prot_P0AFK9_exchange,0.0
prot_P0AFL1_exchange,0.0
prot_P0AFL6_exchange,0.0
prot_P0AFM2_exchange,0.0
prot_P0AFP4_exchange,0.0
prot_P0AFQ5_exchange,0.0
prot_P0AFR9_exchange,0.0
prot_P0AFS1_exchange,0.0
prot_P0AFS3_exchange,0.0
prot_P0AFS9_exchange,0.0
prot_P0AFT2_exchange,0.0
prot_P0AFU8_exchange,8.138466662527648e-07
prot_P0AFV4_exchange,0.0
prot_P0AG00_exchange,0.0
prot_P0AG07_exchange,2.841581483179057e-07
prot_P0AG16_exchange,1.699688094399049e-06
prot_P0AG18_exchange,6.992667887008793e-06
prot_P0AG20_exchange,0.0
prot_P0AG24_exchange,0.0
prot_P0AG40_exchange,1.5978101752498864e-08
prot_P0AG78_exchange,0.0
prot_P0AG80_exchange,-3.5389849764374354e-40
prot_P0AG82_exchange,0.0
prot_P0AG84_exchange,0.0
prot_P0AGB0_exchange,0.0027899544653738153
prot_P0AGC3_exchange,0.0
prot_P0AGC5_exchange,0.0
prot_P0AGD1_exchange,0.0
prot_P0AGD3_exchange,3.96113622101853e-12
prot_P0AGE6_exchange,0.0
prot_P0AGE9_exchange,7.614369373439378e-06
prot_P0AGF6_exchange,6.740552848428113e-06
prot_P0AGG0_exchange,8.623090115926861e-07
prot_P0AGG2_exchange,8.669675020498131e-07
prot_P0AGG4_exchange,2.475418067066451e-06
prot_P0AGH8_exchange,0.0
prot_P0AGI1_exchange,0.0
prot_P0AGI4_exchange,0.0
prot_P0AGK1_exchange,2.716277297924979e-05
prot_P0C066_exchange,0.0
prot_P0C0T5_exchange,0.0
prot_P0C7L2_exchange,0.0
prot_P0C8J6_exchange,0.0
prot_P0C8J8_exchange,0.0
prot_P0C8K0_exchange,0.0
prot_P0C960_exchange,0.0
prot_P0CI31_exchange,0.0
prot_P0DP69_exchange,0.0
prot_P10346_exchange,0.0
prot_P10371_exchange,1.6139255709318998e-06
prot_P10378_exchange,0.0
prot_P10441_exchange,4.316732882950988e-09
prot_P10902_exchange,9.998988398986983e-08
prot_P10905_exchange,-3.5389849764374354e-40
prot_P10906_exchange,-3.5389849764374354e-40
prot_P10907_exchange,-3.5389849764374354e-40
prot_P10908_exchange,0.0
prot_P11349_exchange,0.0
prot_P11350_exchange,0.0
prot_P11446_exchange,4.878182283240457e-05
prot_P11447_exchange,2.4593250271875114e-08
prot_P11454_exchange,0.0
prot_P11458_exchange,6.936760743049433e-07
prot_P11553_exchange,0.0
prot_P11868_exchange,1.1818803014199321e-06
prot_P11880_exchange,1.4433864396414304e-07
prot_P11988_exchange,0.0
prot_P12008_exchange,1.98104248975272e-06
prot_P12281_exchange,0.0
prot_P12282_exchange,0.0
prot_P12758_exchange,4.249649692154403e-08
prot_P12995_exchange,6.090220143149779e-10
prot_P12996_exchange,3.505182862182627e-11
prot_P12998_exchange,8.120293524199705e-09
prot_P12999_exchange,2.8163891722411138e-12
prot_P13000_exchange,3.4801007390194906e-07
prot_P13001_exchange,2.6336229321293103e-11
prot_P13009_exchange,4.175324640016389e-06
prot_P13016_exchange,0.0
prot_P13029_exchange,0.0
prot_P13033_exchange,0.0
prot_P13035_exchange,0.0
prot_P13482_exchange,0.0
prot_P14081_exchange,0.0
prot_P14175_exchange,0.0
prot_P14176_exchange,0.0
prot_P14407_exchange,1.662971861744951e-06
prot_P14900_exchange,4.068084324463835e-06
prot_P15028_exchange,0.0
prot_P15029_exchange,0.0
prot_P15030_exchange,0.0
prot_P15031_exchange,0.0
prot_P15042_exchange,0.0
prot_P15047_exchange,0.0
prot_P15067_exchange,0.0
prot_P15254_exchange,0.002182849159075188
prot_P15288_exchange,0.0
prot_P15639_exchange,3.073662227547808e-05
prot_P15640_exchange,7.033869545281161e-06
prot_P15723_exchange,0.0
prot_P15770_exchange,2.8220246069227585e-07
prot_P15877_exchange,0.0
prot_P15977_exchange,0.0
prot_P16095_exchange,0.0
prot_P16429_exchange,6.469298095946785e-20
prot_P16430_exchange,6.469298095946785e-20
prot_P16431_exchange,6.469298095946785e-20
prot_P16432_exchange,6.469298095946785e-20
prot_P16433_exchange,6.469298095946785e-20
prot_P16456_exchange,0.0
prot_P16676_exchange,0.0
prot_P16677_exchange,0.0
prot_P16679_exchange,0.0
prot_P16682_exchange,0.0
prot_P16685_exchange,0.0
prot_P16686_exchange,0.0
prot_P16687_exchange,0.0
prot_P16688_exchange,0.0
prot_P16689_exchange,0.0
prot_P16690_exchange,0.00019659874307946613
prot_P16691_exchange,0.0
prot_P16692_exchange,0.0
prot_P16700_exchange,0.0
prot_P16701_exchange,0.0
prot_P16703_exchange,0.0
prot_P17109_exchange,0.0
prot_P17115_exchange,3.717314620655766e-08
prot_P17169_exchange,1.338281412693375e-06
prot_P17334_exchange,0.0
prot_P17411_exchange,0.0
prot_P17443_exchange,4.835251966793682e-07
prot_P17444_exchange,0.0
prot_P17445_exchange,0.0
prot_P17846_exchange,3.8646329205231944e-07
prot_P17854_exchange,0.00017996826751480558
prot_P17952_exchange,6.769498973519223e-06
prot_P17993_exchange,0.0
prot_P18133_exchange,0.0
prot_P18200_exchange,0.0
prot_P18335_exchange,0.0
prot_P18775_exchange,0.0
prot_P18776_exchange,0.0
prot_P18777_exchange,0.0
prot_P18843_exchange,1.3787416311274418e-07
prot_P18956_exchange,0.0
prot_P19317_exchange,0.0
prot_P19318_exchange,0.0
prot_P19319_exchange,0.0
prot_P19624_exchange,3.880312324006732e-08
prot_P19636_exchange,0.0
prot_P19642_exchange,1.2995000000000005e-05
prot_P19925_exchange,0.0
prot_P19926_exchange,0.0
prot_P20099_exchange,0.0
prot_P20966_exchange,0.0
prot_P21151_exchange,0.0
prot_P21156_exchange,2.5986324810414584e-06
prot_P21169_exchange,0.0
prot_P21170_exchange,0.0
prot_P21177_exchange,0.0025634611442491885
prot_P21179_exchange,0.0
prot_P21369_exchange,0.0
prot_P21437_exchange,0.0
prot_P21514_exchange,0.0
prot_P21515_exchange,0.0
prot_P21517_exchange,0.0
prot_P21599_exchange,1.9894804220568618e-09
prot_P21645_exchange,4.121363139048903e-07
prot_P21829_exchange,0.0
prot_P22106_exchange,0.0
prot_P22188_exchange,5.207381887326616e-06
prot_P22255_exchange,5.28842220271078e-06
prot_P22256_exchange,0.0
prot_P22259_exchange,0.0
prot_P22333_exchange,0.0
prot_P22525_exchange,0.0
prot_P22564_exchange,0.0
prot_P22634_exchange,5.567083107173776e-07
prot_P22939_exchange,2.764215198871498e-07
prot_P23200_exchange,0.0
prot_P23256_exchange,8.276944994351794e-07
prot_P23331_exchange,1.2027020358307922e-06
prot_P23522_exchange,0.0
prot_P23524_exchange,0.0
prot_P23538_exchange,0.0
prot_P23721_exchange,0.00016813126886554096
prot_P23830_exchange,1.0421116287152873e-07
prot_P23845_exchange,2.5986324810414584e-06
prot_P23857_exchange,0.0
prot_P23871_exchange,0.0
prot_P23876_exchange,0.0
prot_P23877_exchange,0.0
prot_P23878_exchange,0.0
prot_P23883_exchange,0.0
prot_P23893_exchange,9.149565635115718e-07
prot_P23908_exchange,1.8962523090805333e-08
prot_P23917_exchange,0.0
prot_P23930_exchange,0.0
prot_P24169_exchange,0.0
prot_P24173_exchange,0.0
prot_P24174_exchange,0.0
prot_P24175_exchange,0.0
prot_P24182_exchange,6.299069642707828e-07
prot_P24183_exchange,0.0
prot_P24186_exchange,1.3314194488586565e-05
prot_P24203_exchange,0.0
prot_P24205_exchange,0.0
prot_P24215_exchange,0.0
prot_P24224_exchange,0.0
prot_P24228_exchange,0.0
prot_P24232_exchange,0.0
prot_P24240_exchange,0.0
prot_P24241_exchange,0.0
prot_P25397_exchange,0.0
prot_P25437_exchange,0.0
prot_P25516_exchange,0.0003623173049816773
prot_P25519_exchange,0.0
prot_P25524_exchange,0.0
prot_P25526_exchange,0.0
prot_P25534_exchange,0.0
prot_P25535_exchange,0.0
prot_P25536_exchange,0.0
prot_P25539_exchange,4.4447402351916565e-09
prot_P25552_exchange,0.0
prot_P25553_exchange,0.0
prot_P25665_exchange,6.274049070272604e-06
prot_P25718_exchange,0.0
prot_P25740_exchange,0.0
prot_P25741_exchange,0.0
prot_P25742_exchange,0.0
prot_P25889_exchange,0.0
prot_P26281_exchange,3.1042889732846503e-08
prot_P26365_exchange,0.0
prot_P26458_exchange,0.0
prot_P26459_exchange,0.0
prot_P26602_exchange,0.0
prot_P26612_exchange,0.0
prot_P26616_exchange,0.0
prot_P26646_exchange,0.0
prot_P26647_exchange,2.143601795301681e-08
